Date,Species,Code,Lincomycin,Treatment_min,Treatment_ue,Index,Int,Date,Time,ELED A,ELED B,ELED C,PMT eht,ADC,dbar,PAR,Fo(F'),Fm('),Fv(Fq'),Fv/Fm(Fq'/Fm'),p('),RSigma('),Sigma('),Fa('),Fmr('),Tau('),Fm (link),Fo' (link),NPQ,NSV,F'/Fm,1-qP,rP,[RCII],JPII,JVPII,aLHII,[Chl],GPS,,,,SE,Note,LEDa °C,LEDb °C,LEDc °C,RAW S,RAW B
20190903,Tp,,0,60,1200,186,150,2019-09-03,09:57:16,1.6,0,0,298,92.2,-0.35,0,54.84,99.64,44.79,0.45,0.336,0.065,4.06,80.16,95.19,468,,,0.3,1.027,,,,264.5,,,1.439,438.7,0,0,0° 0.000' N,0° 0.000' E,0.17,,42.08,39.58,38.17,,
20190903,Tp,,0,60,1200,187,150,2019-09-03,09:57:26,1.6,0,0,298,92.3,-0.35,0,55.24,99.65,44.42,0.446,0.363,0.0656,4.1,80.33,95.75,463,,,0.3,1.027,,,,264,,,1.462,441.9,0,0,0° 0.000' N,0° 0.000' E,0.21,,42.08,39.58,38.17,,
20190903,Tp,,0,60,1200,188,150,2019-09-03,09:57:36,1.6,0,0,298,92.5,-0.35,0,55.3,99.95,44.66,0.447,0.346,0.0651,4.07,80.55,96.01,463,,,0.29,1.024,,,,266.1,,,1.46,442.4,0,0,0° 0.000' N,0° 0.000' E,0.22,,42.03,39.58,38.17,,
20190903,Tp,,0,60,1200,189,150,2019-09-03,09:57:46,1.6,0,0,298,92.6,-0.35,0,55.15,100.1,44.92,0.449,0.347,0.0657,4.1,80.66,95.79,464,,,0.29,1.022,,,,263.3,,,1.45,441.2,0,0,0° 0.000' N,0° 0.000' E,0.2,,42.08,39.58,38.17,,
20190903,Tp,,0,60,1200,190,150,2019-09-03,09:57:56,1.6,0,0,298,92.8,-0.35,0,55.24,100.3,45.08,0.449,0.348,0.0655,4.1,80.53,96.06,463,,,0.29,1.02,,,,264.3,,,1.451,441.9,0,0,0° 0.000' N,0° 0.000' E,0.17,,42.03,39.58,38.12,,
20190903,Tp,,0,60,1200,191,150,2019-09-03,09:58:06,1.6,0,0,298,93,-0.35,0,55.31,100.4,45.11,0.449,0.353,0.066,4.12,81,96.58,459,,,0.29,1.019,,,,262.9,,,1.453,442.5,0,0,0° 0.000' N,0° 0.000' E,0.21,,42.03,39.58,38.12,,
20190903,Tp,,0,60,1200,192,150,2019-09-03,09:58:16,1.6,0,0,298,93.1,-0.35,0,55.48,100.7,45.26,0.449,0.353,0.0654,4.09,80.98,96.51,464,,,0.28,1.016,,,,266.1,,,1.457,443.9,0,0,0° 0.000' N,0° 0.000' E,0.2,,42.08,39.58,38.17,,
20190903,Tp,,0,60,1200,193,150,2019-09-03,09:58:26,1.6,0,0,298,93.3,-0.35,0,55.51,100.9,45.41,0.45,0.348,0.0656,4.1,81.26,96.96,459,,,0.28,1.014,,,,265.3,,,1.456,444.1,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.03,39.58,38.12,,
20190903,Tp,,0,60,1200,194,150,2019-09-03,09:58:36,1.6,0,0,298,93.4,-0.35,0,55.77,101.1,45.37,0.449,0.359,0.0654,4.08,81.23,96.61,469,,,0.28,1.012,,,,267.5,,,1.467,446.1,0,0,0° 0.000' N,0° 0.000' E,0.16,,42.03,39.58,38.17,,
20190903,Tp,,0,60,1200,195,150,2019-09-03,09:58:46,1.6,0,0,298,93.6,-0.35,0,55.66,101.4,45.72,0.451,0.349,0.0653,4.08,81.48,97.09,464,,,0.28,1.009,,,,267.4,,,1.456,445.3,0,0,0° 0.000' N,0° 0.000' E,0.13,,42.08,39.58,38.17,,
20190903,Tp,,0,60,1200,196,150,2019-09-03,09:58:56,1.6,0,0,298,93.7,-0.35,0,55.87,101.6,45.71,0.45,0.354,0.0652,4.08,81.68,97.49,462,,,0.27,1.007,,,,268.5,,,1.465,446.9,0,0,0° 0.000' N,0° 0.000' E,0.18,,42.03,39.58,38.17,,
20190903,Tp,,0,60,1200,197,150,2019-09-03,09:59:06,1.6,0,0,298,93.9,-0.35,0,55.72,101.7,45.98,0.452,0.35,0.0657,4.11,81.79,97.25,465,,,0.27,1.006,,,,265.9,,,1.454,445.8,0,0,0° 0.000' N,0° 0.000' E,0.15,,42.08,39.63,38.17,,
20190903,Tp,,0,60,1200,198,150,2019-09-03,09:59:16,1.6,0,0,298,94,-0.35,0,56.04,102,45.95,0.451,0.348,0.0651,4.07,82.03,97.5,465,,,0.27,1.003,,,,270,,,1.468,448.3,0,0,0° 0.000' N,0° 0.000' E,0.21,,42.08,39.58,38.17,,
20190903,Tp,,0,60,1200,199,150,2019-09-03,09:59:26,1.6,0,0,298,94.1,-0.35,0,56.04,102.1,46.04,0.451,0.361,0.0654,4.09,81.87,97.93,464,,,0.27,1.002,,,,268.7,,,1.466,448.3,0,0,0° 0.000' N,0° 0.000' E,0.17,,42.08,39.63,38.12,,
20190903,Tp,,0,60,1200,200,150,2019-09-03,09:59:36,1.6,0,0,298,94.3,-0.35,0,55.92,102.3,46.35,0.453,0.357,0.0657,4.11,82.33,98.16,462,,,0.27,1,,,,266.9,,,1.456,447.4,0,0,0° 0.000' N,0° 0.000' E,0.2,,42.08,39.58,38.17,,
20190903,Tp,,0,60,1200,201,150,2019-09-03,09:59:46,1.6,0,0,298,94.5,-0.35,0,55.89,102.6,46.74,0.455,0.346,0.0652,4.07,82.31,97.72,470,,,0.26,0.997,,,,268.8,,,1.448,447.1,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.08,39.63,38.12,,
20190903,Tp,,0,60,1200,202,150,2019-09-03,09:59:56,1.6,0,0,298,94.6,-0.35,0,56.08,102.6,46.57,0.454,0.363,0.0659,4.12,82.39,98.92,458,,,0.26,0.997,,,,266.9,,,1.458,448.6,0,0,0° 0.000' N,0° 0.000' E,0.12,,42.03,39.63,38.17,,
20190903,Tp,,0,60,1200,203,150,2019-09-03,10:00:06,1.6,0,0,298,94.7,-0.35,0,56.27,102.9,46.59,0.453,0.362,0.0655,4.09,82.57,98.49,465,,,0.26,0.995,,,,269.4,,,1.466,450.1,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.03,39.58,38.12,,
20190903,Tp,,,,,,,,,,,,,,,,56.04,,,0.45375,,,4.0975,,,,,,,,,,,,,,,,,,,,,,,,,,
20190903,Tp,Tp(+) T60,1,60,1200,204,150,2019-09-03,10:03:30,1.6,0,0,298,58.4,-0.35,0,47.46,52.21,4.755,0.091,0.095,0.0637,3.98,50.7,52.15,496,,,1.48,1.959,,,,233.6,,,6.149,379.7,0,0,0° 0.000' N,0° 0.000' E,0.25,,41.98,39.37,38.17,,
20190903,Tp,,1,60,1200,205,150,2019-09-03,10:03:52,1.6,0,0,298,60.1,-0.35,0,48.67,54.13,5.463,0.101,0.059,0.0617,3.85,52.38,54.19,482,,,1.39,1.89,,,,247.5,,,5.691,389.3,0,0,0° 0.000' N,0° 0.000' E,0.22,,41.98,39.37,38.12,,
20190903,Tp,,1,60,1200,206,150,2019-09-03,10:04:02,1.6,0,0,298,63.6,-0.35,0,51.68,57.71,6.034,0.105,0.109,0.0696,4.35,55.94,57.91,442,,,1.24,1.773,,,,232.7,,,5.832,413.4,0,0,0° 0.000' N,0° 0.000' E,0.19,,41.93,39.48,38.07,,
20190903,Tp,,1,60,1200,207,150,2019-09-03,10:04:12,1.6,0,0,298,67.2,-0.35,0,54.87,61.55,6.688,0.109,0.113,0.0709,4.43,59.64,61.94,428,,,1.1,1.662,,,,242.6,,,5.959,438.9,0,0,0° 0.000' N,0° 0.000' E,0.23,,41.98,39.48,38.12,,
20190903,Tp,,1,60,1200,208,150,2019-09-03,10:04:22,1.6,0,0,298,71.1,-0.35,0,58.42,65.54,7.123,0.109,0.113,0.073,4.56,63.5,65.51,457,,,0.97,1.561,,,,250.9,,,6.343,467.3,0,0,0° 0.000' N,0° 0.000' E,0.24,,42.03,39.48,38.07,,
20190903,Tp,,1,60,1200,209,150,2019-09-03,10:04:32,1.6,0,0,298,75.1,-0.35,0,61.66,69.67,8.01,0.115,0.12,0.0765,4.78,67.63,69.97,422,,,0.86,1.468,,,,252.6,,,6.329,493.3,0,0,0° 0.000' N,0° 0.000' E,0.2,,42.03,39.48,38.12,,
